,glider,dt,dt_str,datetime,gps_dt,gps_dt_str,lat,lon,final_water_vx,final_water_vx_dt,final_water_vy,final_water_vy_dt,vx,vx_dt,vy,vy_dt
144,modena,2018-02-28 21:25:12,2018-02-28 21:25:12 UTC,2018-02-28 21:25:12 UTC,2018-02-28 21:24:25,2018-02-28 21:24:25 UTC,35.65363333333333,-75.07145,0.014087443411941,2018-02-28 21:24:21,0.00733800439743878,2018-02-28 21:24:21,0.014087443411941,2018-02-28 21:24:21,0.00733800439743878,2018-02-28 21:24:21
145,modena,2018-03-01 00:24:07,2018-03-01 00:24:07 UTC,2018-03-01 00:24:07 UTC,2018-03-01 00:23:15,2018-03-01 00:23:15 UTC,35.6558,-75.06311666666667,-0.000809876698751921,2018-03-01 00:23:15,0.000853627583033547,2018-03-01 00:23:15,-0.000809876698751921,2018-03-01 00:23:14,0.000853627583033547,2018-03-01 00:23:14
146,modena,2018-03-01 03:25:10,2018-03-01 03:25:10 UTC,2018-03-01 03:25:10 UTC,2018-03-01 03:24:20,2018-03-01 03:24:20 UTC,35.655366666666666,-75.04546666666667,-0.000809876698751921,,0.000853627583033547,2018-03-01 00:23:15,0.0196585818213497,2018-03-01 03:23:15,-0.0102865489135178,2018-03-01 03:23:15
147,modena,2018-03-01 06:23:15,2018-03-01 06:23:15 UTC,2018-03-01 06:23:15 UTC,2018-03-01 06:22:36,2018-03-01 06:22:36 UTC,35.653933333333335,-75.03518333333334,0.00107238661715111,2018-03-01 06:22:33,-0.00776350736831557,2018-03-01 06:22:33,0.00107238661715111,2018-03-01 06:22:33,-0.00776350736831557,2018-03-01 06:22:32
148,modena,2018-03-01 09:25:54,2018-03-01 09:25:54 UTC,2018-03-01 09:25:54 UTC,2018-03-01 09:25:15,2018-03-01 09:25:15 UTC,35.65675,-75.04126666666667,0.0129221747392302,2018-03-01 09:25:12,0.01354398219018,2018-03-01 09:25:12,0.0129221747392302,2018-03-01 09:25:11,0.01354398219018,2018-03-01 09:25:11
149,modena,2018-03-01 12:26:24,2018-03-01 12:26:24 UTC,2018-03-01 12:26:24 UTC,2018-03-01 12:25:45,2018-03-01 12:25:45 UTC,35.67561666666667,-75.04243333333334,0.00912308564751871,2018-03-01 12:25:42,0.0149887392427497,2018-03-01 12:25:42,0.00912308564751871,2018-03-01 12:25:41,0.0149887392427497,2018-03-01 12:25:41
150,modena,2018-03-01 15:24:33,2018-03-01 15:24:33 UTC,2018-03-01 15:24:33 UTC,2018-03-01 15:23:49,2018-03-01 15:23:49 UTC,35.68756666666667,-75.0373,0.00912308564751871,2018-03-01 12:25:42,0.0149887392427497,2018-03-01 12:25:42,0.0244013155148001,2018-03-01 15:22:40,0.00951808289765098,2018-03-01 15:22:40
151,modena,2018-03-01 18:25:07,2018-03-01 18:25:07 UTC,2018-03-01 18:25:07 UTC,2018-03-01 18:24:16,2018-03-01 18:24:16 UTC,35.701933333333336,-75.04233333333333,0.0185463285624332,2018-03-01 15:43:45,0.0101540654910617,2018-03-01 15:43:45,0.0344497918351048,2018-03-01 18:23:04,0.0213650941055465,2018-03-01 18:23:04
152,modena,2018-03-01 21:25:51,2018-03-01 21:25:51 UTC,2018-03-01 21:25:51 UTC,2018-03-01 21:25:09,2018-03-01 21:25:09 UTC,35.716033333333336,-75.06731666666667,0.0294424511462686,2018-03-01 18:37:11,0.0225098397583974,2018-03-01 18:37:11,0.0372966984148315,2018-03-01 21:24:02,0.135070165451409,2018-03-01 21:24:02
153,modena,2018-03-02 00:25:19,2018-03-02 00:25:19 UTC,2018-03-02 00:25:19 UTC,2018-03-02 00:24:31,2018-03-02 00:24:31 UTC,35.732866666666666,-75.09518333333334,0.0343547874717805,2018-03-01 21:39:26,0.133852092298807,2018-03-01 21:39:26,0.0115296121441492,2018-03-02 00:23:22,0.0140115615466245,2018-03-02 00:23:22
154,modena,2018-03-02 03:24:58,2018-03-02 03:24:58 UTC,2018-03-02 03:24:58 UTC,2018-03-02 03:24:14,2018-03-02 03:24:14 UTC,35.74285,-75.10686666666666,0.00745865492001528,2018-03-02 00:31:44,0.0121019398785104,2018-03-02 00:31:44,0.0571692667604024,2018-03-02 03:23:03,0.0424973092131886,2018-03-02 03:23:03
155,modena,2018-03-02 06:26:46,2018-03-02 06:26:46 UTC,2018-03-02 06:26:46 UTC,2018-03-02 06:26:04,2018-03-02 06:26:04 UTC,35.72266666666667,-75.09241666666667,0.0483012118645853,2018-03-02 03:48:36,0.0419711458634273,2018-03-02 03:48:36,0.0363990151452593,2018-03-02 06:24:57,-0.0215248254437036,2018-03-02 06:24:57
156,modena,2018-03-02 09:26:59,2018-03-02 09:26:59 UTC,2018-03-02 09:26:59 UTC,2018-03-02 09:26:20,2018-03-02 09:26:20 UTC,35.70288333333333,-75.11975,0.0319999860918365,,-0.0194511847814719,,-0.028906159154331,2018-03-02 09:25:10,0.00476049237462988,2018-03-02 09:25:10
157,modena,2018-03-02 09:39:15,2018-03-02 09:39:15 UTC,2018-03-02 09:39:15 UTC,2018-03-02 09:26:20,2018-03-02 09:26:20 UTC,35.70288333333333,-75.11975,0.0319999860918365,2018-03-02 06:38:59,-0.0194511847814719,2018-03-02 06:38:59,-0.028906159154331,2018-03-02 09:25:10,0.00476049237462988,2018-03-02 09:25:10
158,modena,2018-03-02 12:24:41,2018-03-02 12:24:41 UTC,2018-03-02 12:24:41 UTC,2018-03-02 12:23:55,2018-03-02 12:23:55 UTC,35.68398333333333,-75.14373333333333,-0.0320467519250491,2018-03-02 09:44:40,0.00835132734706391,2018-03-02 09:44:40,-0.069510261030367,2018-03-02 12:22:47,-0.00820770762796316,2018-03-02 12:22:47
159,modena,2018-03-02 15:26:42,2018-03-02 15:26:42 UTC,2018-03-02 15:26:42 UTC,2018-03-02 15:25:54,2018-03-02 15:25:54 UTC,35.65496666666667,-75.15993333333333,-0.0736239687653168,2018-03-02 12:37:31,-0.00260216157153543,2018-03-02 12:37:31,0.00157658868228416,2018-03-02 15:24:49,-0.0357303652364918,2018-03-02 15:24:49
160,modena,2018-03-02 18:24:30,2018-03-02 18:24:30 UTC,2018-03-02 18:24:30 UTC,2018-03-02 18:23:46,2018-03-02 18:23:46 UTC,35.629266666666666,-75.16576666666667,-0.00759175125154339,2018-03-02 18:23:39,-0.0440977598038783,2018-03-02 18:23:39,-0.00759175125154339,2018-03-02 18:23:39,-0.0440977598038783,2018-03-02 18:23:39
161,modena,2018-03-03 00:25:25,2018-03-03 00:25:25 UTC,2018-03-03 00:25:25 UTC,2018-03-03 00:24:45,2018-03-03 00:24:45 UTC,35.58423333333333,-75.17875,-0.0274657464790191,2018-03-02 21:25:44,-0.01118629078191,2018-03-02 21:25:44,-0.00910096731787489,2018-03-03 00:23:35,-0.0242821171795832,2018-03-03 00:23:35
162,modena,2018-03-03 03:24:44,2018-03-03 03:24:44 UTC,2018-03-03 03:24:44 UTC,2018-03-03 03:23:59,2018-03-03 03:23:59 UTC,35.54931666666667,-75.18753333333333,-0.00997955524359295,2018-03-03 00:46:30,-0.0191350063527954,2018-03-03 00:46:30,-0.00916067888092333,2018-03-03 03:22:54,-0.0395505744871179,2018-03-03 03:22:54
163,modena,2018-03-03 04:48:08,2018-03-03 04:48:08 UTC,2018-03-03 04:48:08 UTC,2018-03-03 04:46:48,2018-03-03 04:46:48 UTC,35.526,-75.1877,-0.0106386803377095,2018-03-03 03:37:45,-0.0323435128185686,2018-03-03 03:37:45,-0.0106386803377095,2018-03-03 03:37:44,-0.0323435128185686,2018-03-03 03:37:44
164,modena,2018-03-03 08:03:26,2018-03-03 08:03:26 UTC,2018-03-03 08:03:26 UTC,2018-03-03 08:02:45,2018-03-03 08:02:45 UTC,35.456833333333336,-75.20843333333333,-0.0106386803377095,,-0.0323435128185686,,0.0020494267003662,2018-03-03 08:01:39,-0.0261438993797009,2018-03-03 08:01:39
165,modena,2018-03-03 11:04:36,2018-03-03 11:04:36 UTC,2018-03-03 11:04:36 UTC,2018-03-03 11:03:44,2018-03-03 11:03:44 UTC,35.39373333333333,-75.2349,0.0030313530837635,2018-03-03 08:31:35,-0.0149190597743992,2018-03-03 08:31:34,-0.0119795830507773,2018-03-03 11:02:39,-0.0287299037065815,2018-03-03 11:02:39
166,modena,2018-03-03 14:01:43,2018-03-03 14:01:43 UTC,2018-03-03 14:01:43 UTC,2018-03-03 14:00:56,2018-03-03 14:00:56 UTC,35.337916666666665,-75.26688333333334,-0.00559777120910999,2018-03-03 14:00:43,-0.0250907452886498,2018-03-03 14:00:43,-0.00559777120910999,2018-03-03 14:00:42,-0.0250907452886498,2018-03-03 14:00:42
167,modena,2018-03-03 17:04:05,2018-03-03 17:04:05 UTC,2018-03-03 17:04:05 UTC,2018-03-03 17:03:20,2018-03-03 17:03:20 UTC,35.27636666666667,-75.29175,-0.00559777120910999,,-0.0250907452886498,2018-03-03 14:00:42,-0.0213313635255736,2018-03-03 17:02:12,-0.092944610516241,2018-03-03 17:02:12
168,modena,2018-03-03 20:04:18,2018-03-03 20:04:18 UTC,2018-03-03 20:04:18 UTC,2018-03-03 20:03:39,2018-03-03 20:03:39 UTC,35.2173,-75.3188,-0.0185606794209599,2018-03-03 17:18:06,-0.0768839306559405,2018-03-03 17:18:06,-0.211211608126341,2018-03-03 20:02:29,-0.54547330664003,2018-03-03 20:02:29
169,modena,2018-03-03 22:11:36,2018-03-03 22:11:36 UTC,2018-03-03 22:11:36 UTC,2018-03-03 20:25:45,2018-03-03 20:25:45 UTC,35.2076,-75.32215,-0.208042541701876,2018-03-03 20:18:25,-0.537814498751217,2018-03-03 20:18:25,-0.208042541701876,2018-03-03 20:18:25,-0.537814498751217,2018-03-03 20:18:25
170,modena,2018-03-03 22:46:36,2018-03-03 22:46:36 UTC,2018-03-03 22:46:36 UTC,2018-03-03 22:43:39,2018-03-03 22:43:39 UTC,35.15591666666667,-75.34573333333333,0.0,,0.0,,0.0,,0.0,
171,modena,2018-03-03 22:50:11,2018-03-03 22:50:11 UTC,2018-03-03 22:50:11 UTC,2018-03-03 22:49:25,2018-03-03 22:49:25 UTC,35.15298333333333,-75.34633333333333,0.0,,0.0,,0.0,,0.0,
172,modena,2018-03-03 23:35:36,2018-03-03 23:35:36 UTC,2018-03-03 23:35:36 UTC,2018-03-03 22:49:25,2018-03-03 22:49:25 UTC,35.15298333333333,-75.34633333333333,0.0,,0.0,,0.0,,0.0,
173,modena,2018-03-03 23:49:00,2018-03-03 23:49:00 UTC,2018-03-03 23:49:00 UTC,2018-03-03 23:48:20,2018-03-03 23:48:20 UTC,35.1199,-75.35645,0.0,,0.0,,0.0,,0.0,
174,modena,2018-03-03 23:54:56,2018-03-03 23:54:56 UTC,2018-03-03 23:54:56 UTC,2018-03-03 23:48:20,2018-03-03 23:48:20 UTC,35.1199,-75.35645,0.0,,0.0,,0.0,,0.0,
175,modena,2018-03-04 00:19:26,2018-03-04 00:19:26 UTC,2018-03-04 00:19:26 UTC,2018-03-03 23:48:20,2018-03-03 23:48:20 UTC,35.1199,-75.35645,0.0,,0.0,,0.0,,0.0,
176,modena,2018-03-04 00:51:31,2018-03-04 00:51:31 UTC,2018-03-04 00:51:31 UTC,2018-03-04 00:50:49,2018-03-04 00:50:49 UTC,35.08651666666667,-75.37073333333333,0.0,,0.0,,0.0,,0.0,
177,modena,2018-03-04 01:52:40,2018-03-04 01:52:40 UTC,2018-03-04 01:52:40 UTC,2018-03-04 01:51:54,2018-03-04 01:51:54 UTC,35.0582,-75.38138333333333,0.0,,0.0,,0.0,,0.0,
178,modena,2018-03-04 01:55:07,2018-03-04 01:55:07 UTC,2018-03-04 01:55:07 UTC,2018-03-04 01:51:54,2018-03-04 01:51:54 UTC,35.0582,-75.38138333333333,0.0,,0.0,,0.0,,0.0,
179,modena,2018-03-04 02:04:41,2018-03-04 02:04:41 UTC,2018-03-04 02:04:41 UTC,2018-03-04 01:51:54,2018-03-04 01:51:54 UTC,,,,,,,,,,
180,modena,2018-03-04 02:09:26,2018-03-04 02:09:26 UTC,2018-03-04 02:09:26 UTC,2018-03-04 01:51:54,2018-03-04 01:51:54 UTC,,,,,,,,,,
181,modena,2018-03-04 02:12:13,2018-03-04 02:12:13 UTC,2018-03-04 02:12:13 UTC,2018-03-04 01:51:54,2018-03-04 01:51:54 UTC,,,,,,,,,,
182,modena,2018-03-04 02:15:00,2018-03-04 02:15:00 UTC,2018-03-04 02:15:00 UTC,2018-03-04 01:51:54,2018-03-04 01:51:54 UTC,,,,,,,,,,
183,modena,2018-03-04 02:21:01,2018-03-04 02:21:01 UTC,2018-03-04 02:21:01 UTC,2018-03-04 02:19:05,2018-03-04 02:19:05 UTC,35.04675,-75.3829,0.0,,0.0,,0.0,,0.0,
184,modena,2018-03-04 02:24:28,2018-03-04 02:24:28 UTC,2018-03-04 02:24:28 UTC,2018-03-04 02:19:04,2018-03-04 02:19:04 UTC,35.04675,-75.3829,0.0,,0.0,,0.0,,0.0,
185,modena,2018-03-04 02:33:00,2018-03-04 02:33:00 UTC,2018-03-04 02:33:00 UTC,2018-03-04 02:19:05,2018-03-04 02:19:05 UTC,35.04675,-75.3829,0.0,,0.0,,0.0,,0.0,
186,modena,2018-03-04 02:35:06,2018-03-04 02:35:06 UTC,2018-03-04 02:35:06 UTC,2018-03-04 02:19:05,2018-03-04 02:19:05 UTC,35.04675,-75.3829,0.0,,0.0,,0.0,,0.0,
187,modena,2018-03-04 03:12:47,2018-03-04 03:12:47 UTC,2018-03-04 03:12:47 UTC,2018-03-04 03:12:00,2018-03-04 03:12:00 UTC,35.0292,-75.38926666666667,-0.342967443791796,2018-03-04 03:12:02,-0.364111922618476,2018-03-04 03:12:02,-0.342967443791796,2018-03-04 03:12:01,-0.364111922618476,2018-03-04 03:12:01
188,modena,2018-03-04 04:05:05,2018-03-04 04:05:05 UTC,2018-03-04 04:05:05 UTC,2018-03-04 03:11:59,2018-03-04 03:11:59 UTC,35.0292,-75.38926666666667,-0.342967443791796,2018-03-04 03:12:01,-0.364111922618476,2018-03-04 03:12:01,-0.342967443791796,2018-03-04 03:12:01,-0.364111922618476,2018-03-04 03:12:01
189,modena,2018-03-04 06:13:53,2018-03-04 06:13:53 UTC,2018-03-04 06:13:53 UTC,2018-03-04 06:13:09,2018-03-04 06:13:09 UTC,34.98585,-75.42451666666666,-0.342967443791796,,-0.364111922618476,,-0.295013995618756,2018-03-04 06:11:58,-0.19903059662545,2018-03-04 06:11:58
190,modena,2018-03-04 06:33:07,2018-03-04 06:33:07 UTC,2018-03-04 06:33:07 UTC,2018-03-04 06:13:10,2018-03-04 06:13:10 UTC,34.98585,-75.42451666666666,-0.294418291932789,2018-03-04 06:32:09,-0.198538183610386,2018-03-04 06:32:09,-0.294418291932789,2018-03-04 06:32:09,-0.198538183610386,2018-03-04 06:32:08
191,modena,2018-03-04 10:51:37,2018-03-04 10:51:37 UTC,2018-03-04 10:51:37 UTC,2018-03-04 10:50:54,2018-03-04 10:50:54 UTC,34.944,-75.48885,-0.294418291932789,,-0.198538183610386,,-0.392058862415908,2018-03-04 10:49:44,-0.148210325776617,2018-03-04 10:49:44
192,modena,2018-03-04 11:18:15,2018-03-04 11:18:15 UTC,2018-03-04 11:18:15 UTC,2018-03-04 10:50:54,2018-03-04 10:50:54 UTC,34.944,-75.48885,-0.391864776266935,2018-03-04 11:17:21,-0.148099710634021,2018-03-04 11:17:21,-0.391864776266935,2018-03-04 11:17:21,-0.148099710634021,2018-03-04 11:17:21
193,modena,2018-03-04 15:33:10,2018-03-04 15:33:10 UTC,2018-03-04 15:33:10 UTC,2018-03-04 15:32:29,2018-03-04 15:32:29 UTC,34.89738333333333,-75.5465,-0.391864776266935,,-0.148099710634021,,-0.408517293620603,2018-03-04 15:31:21,-0.188801918260028,2018-03-04 15:31:21
194,modena,2018-03-04 16:05:11,2018-03-04 16:05:11 UTC,2018-03-04 16:05:11 UTC,2018-03-04 15:32:29,2018-03-04 15:32:29 UTC,34.89738333333333,-75.5465,-0.408332935441303,2018-03-04 15:58:49,-0.188619849955212,2018-03-04 15:58:49,-0.408332935441303,2018-03-04 15:58:48,-0.188619849955212,2018-03-04 15:58:48
195,modena,2018-03-04 16:06:40,2018-03-04 16:06:40 UTC,2018-03-04 16:06:40 UTC,2018-03-04 15:32:30,2018-03-04 15:32:30 UTC,34.89738333333333,-75.5465,-0.408332935441303,2018-03-04 15:58:49,-0.188619849955212,2018-03-04 15:58:49,-0.408332935441303,2018-03-04 15:58:49,-0.188619849955212,2018-03-04 15:58:49
196,modena,2018-03-04 16:08:34,2018-03-04 16:08:34 UTC,2018-03-04 16:08:34 UTC,2018-03-04 15:32:29,2018-03-04 15:32:29 UTC,34.89738333333333,-75.5465,-0.408332935441303,2018-03-04 15:58:49,-0.188619849955212,2018-03-04 15:58:49,-0.408332935441303,2018-03-04 15:58:48,-0.188619849955212,2018-03-04 15:58:48
197,modena,2018-03-04 16:19:06,2018-03-04 16:19:06 UTC,2018-03-04 16:19:06 UTC,2018-03-04 16:18:19,2018-03-04 16:18:19 UTC,34.881116666666664,-75.5615,-0.408332935441303,2018-03-04 15:58:49,-0.188619849955212,2018-03-04 15:58:49,-0.408332935441303,2018-03-04 15:58:49,-0.188619849955212,2018-03-04 15:58:49
198,modena,2018-03-04 19:28:27,2018-03-04 19:28:27 UTC,2018-03-04 19:28:27 UTC,2018-03-04 19:27:44,2018-03-04 19:27:44 UTC,34.86025,-75.61731666666667,-0.0358539235100043,2018-03-04 19:27:41,-0.0272346804053892,2018-03-04 19:27:41,-0.0358539235100043,2018-03-04 19:27:40,-0.0272346804053892,2018-03-04 19:27:40
199,modena,2018-03-04 22:30:08,2018-03-04 22:30:08 UTC,2018-03-04 22:30:08 UTC,2018-03-04 22:29:29,2018-03-04 22:29:29 UTC,34.83978333333334,-75.67111666666666,-0.05556060550028,2018-03-04 22:29:30,-0.0280555226819969,2018-03-04 22:29:30,-0.05556060550028,2018-03-04 22:29:30,-0.0280555226819969,2018-03-04 22:29:30
200,modena,2018-03-05 01:32:12,2018-03-05 01:32:12 UTC,2018-03-05 01:32:12 UTC,2018-03-05 01:30:26,2018-03-05 01:30:26 UTC,34.83275,-75.70075,-0.05556060550028,2018-03-04 22:29:31,-0.0280555226819969,2018-03-04 22:29:31,-0.0149638833311442,2018-03-05 01:29:18,-0.00951157646886455,2018-03-05 01:29:18
201,modena,2018-03-05 04:29:16,2018-03-05 04:29:16 UTC,2018-03-05 04:29:16 UTC,2018-03-05 04:28:30,2018-03-05 04:28:30 UTC,34.8046,-75.75073333333333,-0.0122215852745411,2018-03-05 01:50:36,-0.00695575704287042,2018-03-05 01:50:36,-0.259283220215682,2018-03-05 04:27:21,-0.26821146927372,2018-03-05 04:27:21
202,modena,2018-03-05 07:26:02,2018-03-05 07:26:02 UTC,2018-03-05 07:26:02 UTC,2018-03-05 07:25:10,2018-03-05 07:25:10 UTC,34.79306666666667,-75.77698333333333,-0.0331285841329171,2018-03-05 07:25:07,-0.0319705681073812,2018-03-05 07:25:07,-0.0331285841329171,2018-03-05 07:25:07,-0.0319705681073812,2018-03-05 07:25:07
203,modena,2018-03-05 10:31:15,2018-03-05 10:31:15 UTC,2018-03-05 10:31:15 UTC,2018-03-05 10:30:25,2018-03-05 10:30:25 UTC,34.78176666666667,-75.8242,-0.0331285841329171,2018-03-05 07:25:07,-0.0319705681073812,2018-03-05 07:25:07,-0.281811424191582,2018-03-05 10:29:16,-0.168400553762429,2018-03-05 10:29:16
204,modena,2018-03-05 13:31:46,2018-03-05 13:31:46 UTC,2018-03-05 13:31:46 UTC,2018-03-05 13:30:55,2018-03-05 13:30:55 UTC,34.77803333333333,-75.86298333333333,-0.2784381292124,2018-03-05 10:45:47,-0.165399988068975,2018-03-05 10:45:47,-0.169999019034322,2018-03-05 13:29:50,-0.076628219722617,2018-03-05 13:29:50
205,modena,2018-03-05 16:29:45,2018-03-05 16:29:45 UTC,2018-03-05 16:29:45 UTC,2018-03-05 16:28:59,2018-03-05 16:28:59 UTC,34.76096666666667,-75.89821666666667,-0.16394444517282,2018-03-05 13:45:15,-0.0707839206091181,2018-03-05 13:45:15,-0.160643927081318,2018-03-05 16:27:47,-0.140214135801024,2018-03-05 16:27:47
206,modena,2018-03-05 19:31:46,2018-03-05 19:31:46 UTC,2018-03-05 19:31:46 UTC,2018-03-05 19:31:04,2018-03-05 19:31:04 UTC,34.75646666666667,-75.91935,-0.1562321180701,2018-03-05 16:46:37,-0.134176913488032,2018-03-05 16:46:37,-0.234048804782641,2018-03-05 19:29:56,-0.204009195180968,2018-03-05 19:29:56
207,modena,2018-03-05 22:30:04,2018-03-05 22:30:04 UTC,2018-03-05 22:30:04 UTC,2018-03-05 22:29:20,2018-03-05 22:29:20 UTC,34.75581666666667,-75.93866666666666,-0.228650662333997,2018-03-05 19:45:23,-0.198775242239436,2018-03-05 19:45:23,-0.276428348312952,2018-03-05 22:28:10,-0.138625941239693,2018-03-05 22:28:10
208,modena,2018-03-05 22:37:07,2018-03-05 22:37:07 UTC,2018-03-05 22:37:07 UTC,2018-03-05 22:29:21,2018-03-05 22:29:21 UTC,34.75581666666667,-75.93866666666666,-0.228650662333997,2018-03-05 19:45:23,-0.198775242239436,2018-03-05 19:45:23,-0.276428348312952,2018-03-05 22:28:10,-0.138625941239693,2018-03-05 22:28:10
209,modena,2018-03-06 01:31:48,2018-03-06 01:31:48 UTC,2018-03-06 01:31:48 UTC,2018-03-06 01:31:04,2018-03-06 01:31:04 UTC,34.76266666666667,-75.96261666666666,-0.272845586426272,2018-03-05 22:48:06,-0.136622937196948,2018-03-05 22:48:06,-0.253992680284496,2018-03-06 01:29:55,-0.0817787841922211,2018-03-06 01:29:55
210,modena,2018-03-06 04:30:56,2018-03-06 04:30:56 UTC,2018-03-06 04:30:56 UTC,2018-03-06 04:30:10,2018-03-06 04:30:10 UTC,34.763083333333334,-75.9704,-0.250331587100663,2018-03-06 01:47:08,-0.0814284262414819,2018-03-06 01:47:08,-0.224435276123382,2018-03-06 04:29:01,-0.119102931611943,2018-03-06 04:29:01
211,modena,2018-03-06 07:29:34,2018-03-06 07:29:34 UTC,2018-03-06 07:29:34 UTC,2018-03-06 07:28:55,2018-03-06 07:28:55 UTC,34.75696666666666,-75.97696666666667,-0.221167396122455,2018-03-06 04:47:10,-0.116754450641395,2018-03-06 04:47:10,-0.252826069839287,2018-03-06 07:27:45,-0.161678534707596,2018-03-06 07:27:45
212,modena,2018-03-06 10:31:37,2018-03-06 10:31:37 UTC,2018-03-06 10:31:37 UTC,2018-03-06 10:30:54,2018-03-06 10:30:54 UTC,34.753616666666666,-75.98953333333333,-0.249395062588789,2018-03-06 07:41:58,-0.15956090129113,2018-03-06 07:41:58,-0.292062171345565,2018-03-06 10:29:47,-0.128427702691851,2018-03-06 10:29:47
213,modena,2018-03-06 13:34:16,2018-03-06 13:34:16 UTC,2018-03-06 13:34:16 UTC,2018-03-06 13:33:29,2018-03-06 13:33:29 UTC,34.759033333333335,-76.02271666666667,-0.288244123493473,2018-03-06 10:49:16,-0.12688646232976,2018-03-06 10:49:16,-0.251501709980762,2018-03-06 13:32:22,-0.0852553300252538,2018-03-06 13:32:22
214,modena,2018-03-06 16:29:08,2018-03-06 16:29:08 UTC,2018-03-06 16:29:08 UTC,2018-03-06 16:28:24,2018-03-06 16:28:24 UTC,34.76566666666667,-76.0284,-0.247837643576946,2018-03-06 13:46:05,-0.0834207995864627,2018-03-06 13:46:05,-0.168877094574817,2018-03-06 16:27:19,-0.0692361131357515,2018-03-06 16:27:19
215,modena,2018-03-06 19:32:03,2018-03-06 19:32:03 UTC,2018-03-06 19:32:03 UTC,2018-03-06 19:31:21,2018-03-06 19:31:21 UTC,34.767633333333336,-76.027,-0.165852799593364,2018-03-06 16:41:02,-0.0659895094287254,2018-03-06 16:41:02,-0.143465655521327,2018-03-06 19:30:09,-0.0979166307206931,2018-03-06 19:30:09
216,modena,2018-03-06 22:31:21,2018-03-06 22:31:21 UTC,2018-03-06 22:31:21 UTC,2018-03-06 22:30:39,2018-03-06 22:30:39 UTC,34.7647,-76.03421666666667,-0.137526740759668,2018-03-06 20:11:01,-0.0955543092288094,2018-03-06 20:11:01,-0.182877517313556,2018-03-06 22:29:31,-0.108744041423125,2018-03-06 22:29:31
217,modena,2018-03-07 01:31:54,2018-03-07 01:31:54 UTC,2018-03-07 01:31:54 UTC,2018-03-07 01:31:11,2018-03-07 01:31:11 UTC,34.77003333333333,-76.03206666666667,-0.179557616121916,2018-03-06 22:43:01,-0.107811646967077,2018-03-06 22:43:01,-0.159727211427368,2018-03-07 01:30:00,-0.0638625795135884,2018-03-07 01:30:00
218,modena,2018-03-07 04:35:40,2018-03-07 04:35:40 UTC,2018-03-07 04:35:40 UTC,2018-03-07 04:35:01,2018-03-07 04:35:01 UTC,34.7835,-76.04375,-0.15923151513417,2018-03-07 01:48:16,-0.0618488761512938,2018-03-07 01:48:16,-0.0979749766421442,2018-03-07 04:33:49,-0.0546099314875547,2018-03-07 04:33:49
219,modena,2018-03-07 07:33:51,2018-03-07 07:33:51 UTC,2018-03-07 07:33:51 UTC,2018-03-07 07:33:09,2018-03-07 07:33:09 UTC,34.79026666666667,-76.04513333333334,-0.0969373432438018,2018-03-07 04:48:17,-0.052946747677031,,-0.0982958047683531,2018-03-07 07:32:01,-0.124494051653434,2018-03-07 07:32:01
220,modena,2018-03-07 10:34:15,2018-03-07 10:34:15 UTC,2018-03-07 10:34:15 UTC,2018-03-07 10:33:29,2018-03-07 10:33:29 UTC,34.79935,-76.05226666666667,-0.0977513563479237,,-0.122028477529583,2018-03-07 07:46:07,-0.107155649526412,2018-03-07 10:32:19,-0.113732135290242,2018-03-07 10:32:19
221,modena,2018-03-07 13:31:46,2018-03-07 13:31:46 UTC,2018-03-07 13:31:46 UTC,2018-03-07 13:30:59,2018-03-07 13:30:59 UTC,34.81013333333333,-76.05506666666666,-0.107242526514002,2018-03-07 10:52:44,-0.110369834772417,2018-03-07 10:52:44,-0.117936568407708,2018-03-07 13:29:48,-0.0464726906188811,2018-03-07 13:29:48
222,modena,2018-03-07 16:34:03,2018-03-07 16:34:03 UTC,2018-03-07 16:34:03 UTC,2018-03-07 16:32:21,2018-03-07 16:32:21 UTC,34.823933333333336,-76.04901666666666,-0.116355949811909,2018-03-07 13:37:50,-0.043270329199067,2018-03-07 13:37:50,-0.0630547454554382,2018-03-07 16:31:10,-0.0263343621016046,2018-03-07 16:31:10
223,modena,2018-03-07 17:01:55,2018-03-07 17:01:55 UTC,2018-03-07 17:01:55 UTC,2018-03-07 16:32:21,2018-03-07 16:32:21 UTC,34.823933333333336,-76.04901666666666,-0.0630556543034325,2018-03-07 17:00:17,-0.0262406508938519,2018-03-07 17:00:17,-0.0630556543034325,2018-03-07 17:00:17,-0.0262406508938519,2018-03-07 17:00:17
224,modena,2018-03-07 17:03:18,2018-03-07 17:03:18 UTC,2018-03-07 17:03:18 UTC,2018-03-07 16:32:21,2018-03-07 16:32:21 UTC,34.823933333333336,-76.04901666666666,-0.0630556543034325,2018-03-07 17:00:17,-0.0262406508938519,2018-03-07 17:00:17,-0.0630556543034325,2018-03-07 17:00:17,-0.0262406508938519,2018-03-07 17:00:17
225,modena,2018-03-07 20:17:28,2018-03-07 20:17:28 UTC,2018-03-07 20:17:28 UTC,2018-03-07 20:16:31,2018-03-07 20:16:31 UTC,34.83683333333333,-76.04003333333333,-0.0630556543034325,,-0.0262406508938519,,-0.0168072694559482,2018-03-07 20:15:20,-0.0358733737607284,2018-03-07 20:15:20
